,0,1,2,3,4,5,6
855,워터풀 히알루론산 세럼,Daily_soL,30세,건성,여,4,"속건조와 속당김에서 벗어나지못하고 있는 건성피부라 겨울에 히알루론산이 함유되있지 않은 제품은 사용하지 못해요. 운동 끝나고 샤워후에 모델링팩을 해주는편인데, 세안 직후에 속당김이 바로 심해져서 뭔가 바로 발라줄때 사용하고있어요. 즉각적인 수분감 충전이 되서 좋아요. 모델링팩을 만들때도 몇방울 섞어서 바르는데 더 좋아요. 한 2통정도 썼는데 아주 만족합니다"
856,워터풀 히알루론산 세럼,강히롱,32세,복합성,여,5,샘플로 써볼 기회가 있어서 쓰는데 첨에 바르는 세럼으로 정말 싹 시원하게 스며드는 느낌이에요! 수분감 좋아용
857,워터풀 히알루론산 세럼,겨쿨딥딥,28세,복합성,여,4,흠.. 히알루론산이 안 맞는 건지 최근에 피부 뒤집어짐ㅠ 발림성이랑 흡수력은 만족하는데 속건조는 못 잡는 거 같음 몇 번 레이어링 해줘야 그나마 덜 건조함
858,워터풀 히알루론산 세럼,설령이,21세,복합성,여,4,이름에 들어가는 히알루론산에 걸맞게 정말 수분을 잘 채워주는 제품입니다. 수분을 속까지 잘 채워주거 유분보다는 정말 딱 수분감만 채워줘요 ! 하지만 그 외에는 특별한 점이 없는것같아요!
859,워터풀 히알루론산 세럼,ep1440,39세,복합성,여,5,속건조심해 히알루에 꽂혀있는 1인입니다~ 모델링팩 만들때 몇방울 항상 떨어뜨려주는데  부담스럽지 않은 가격에 함유랑도 좋아 사용하기 편합니다! 이런 제품 많이 만들어주세용😊
860,워터풀 히알루론산 세럼,애땅,27세,건성,여,5,글픽에서 후기가 너무 좋아서 구입한 제품 세수하고 직후에 바르면 속당김 하나도 없어요 가볍게 바르기 좋은 제품이에요  당연하지만 겨울에는 얘만으로는 수분감이 충족되지 않고 그 후에 기초를 쌓아올리는데 요거 바르고 기초 쌓아올리는거랑 안 바르고 기초 쌓아올리는거랑 차이가 많이 났어요 확실히 수분감을 보충해줘서 그런자 그 후에 스킨케어가 흡수력이 더 좋아진 느낌?  무난보다는 더 좋고 효과도 확실한 것 같아서 자주 쓰던 제품이였지만 지금은 우연한 계기로 다른 제품으로 갈아탔..습니다 근데 제품면에서는 크게 차이가 안나서 나중에 또 쓰게 될 수도 있을 것 같아용  한 세통 비웠었습니다…
861,워터풀 히알루론산 세럼,zeus,17세,복합성,여,5,"시원 촉촉하게 속건조까지 잡아줘서 세안 후, 화장 전 맨날 사용했어요"
862,워터풀 히알루론산 세럼,닝닐잉,23세,지성,여,4,무난무난하게 바르기 좋은 제품이에요! 딱히 무겁지 않고 가벼운 제형이라 겨울보단 여름에 사용하는게 더 좋을거 같어요. 바르고 피부가 엄청나게 좋아졌다 이런건 아님
863,워터풀 히알루론산 세럼,더글로리_,21세,건성,여,4,친구랑 1+1해서 구매한거라 그닥 기대감은 없었는데 생각보다 수분감이 좋아서 만족했어요! 바르고 나서 화장했을때 주변에서 피부 좋아보인다구 말해줬습니당 하지만 제 피부에선 .. 좁쌀이 올라오더라구요ㅠㅠ
864,워터풀 히알루론산 세럼,junsua96,28세,건성,여,5,제품의 성분도 성분이지만 발림성과 흡수율을 고려하였을때 정말 좋은 화장품이라고 느껴졌습니다.
865,워터풀 히알루론산 세럼,벨제니,34세,건성,여,5,건조한 피부라서 토너 대신 물 제형의 앰플을 사용하고 있는데 이 제품은 바르는 즉시 흡수되며 끈적임이 없어서 메이크업시에도 밀림없이 마무리가 잘 돼요 향도 강하지 않고 호불호가 없을 것 같아요 :)
866,워터풀 히알루론산 세럼,노나디,27세,복합성,여,3,여름에 사서 발랐는데 살짝 점성있는 세럼으로 기대만큼 촉촉하지는 않았어요 세럼보다는 주미소 크림이 좀 더 촉촉하고 좋아요 무난무난한 세럼인거 같아요
867,워터풀 히알루론산 세럼,nxxhee,26세,복합성,여,3,겨울에 사서 그런지 .. 그냥 물바른 느낌이에요 촉촉하다는 느낌이 없어요🥲 날 따뜻해지면 다시 써봐야겠어요..
868,워터풀 히알루론산 세럼,반찌,29세,건성,여,5,주미소 평가단으로 처음 알게되어 썼다가 좋아서 구매해서 썼음 끈적임없이 속보습 채워주는 느낌 같은 주미소 수분크림과 같이 바르면 더 좋았음
869,워터풀 히알루론산 세럼,얌얌얌욤욤,35세,복합성,여,5,주미소 제품 토너 크림 선크림까지 다 써봤는데 좋아서 이번엔 세럼까지 풀세트로 맞춰서 바르고 있어요. 아침에 화장 전에 바르면 안 밀리고 촉촉해요. 겨울 저녁에는 유분이 좀 부족하네요. 
870,워터풀 히알루론산 세럼,셀리니공녀님,29세,복합성,여,5,피부상태 민감+복합성 촉촉한 기초 화장품을 찾다가 여기서 당첨되서 사용해보고 너무 좋아서 구매해서 사용했던 히알루론산 세럼이에요!! 저녁에 듬북 바르고 나면 아침에 촉촉하면서 물광이 올라오는 피부를 느낄 수 있고 당김현상이 조금씩 사라지더라구요~
871,워터풀 히알루론산 세럼,ssso__01,31세,지성,여,5,속건조라면수분채우기 딱이예용 평소에 속건조로 땡김이좀 있는편이엇는데 요건 확실히 촉촉하고 쫀쫀해지는 느낌이 확드네요
872,워터풀 히알루론산 세럼,효주맘,32세,민감성,여,5,수부지분들에게 추천드리는 제품으로 성분이 순해서 민감성이신분이 데일리로 쓰기 좋은  것 같아요 또한 피부속부터 촉촉해지면서 쫀쫀해지는 제품이라 피부 미백에도 효과도 있어서 극건성에 푸석푸서한 피부인 분들에게도 추천드려요
873,워터풀 히알루론산 세럼,유유융융,21세,지성,여,5,수분채우기에는 정말 최고에요 여러번 발라주면 피부가 정말 쫀쫀해집니다 각질도 잘 잠재워주고 트러블도 안나서 무난하게 쓰기 좋아요
874,워터풀 히알루론산 세럼,나른한나론,30세,중성,여,5,"여름엔 외출 전 얘만 발라도 좋고 , 겨울엔 크림 하나 덧바르명서 사용하고 있어요."
875,워터풀 히알루론산 세럼,아부다비,31세,지성,남,5,주미소 토너 잘 쓰고 있는데 겨울 되니 보습이 좀 부족한거 같아서 주미소 워터풀 히알루론산 세럼을 추가해서 쓰고 있습니다. 토너 세럼 수분크림 세개 다 주미소꺼 쓰는데 아주 좋아여.
876,워터풀 히알루론산 세럼,솔라시도,32세,복합성,여,5,피부타입 : 모공많은 복합성  평상시 저녁에 물토너-앰플-크림 이렇게 쓰는데 앰플 순서에 컨디선에따라 달리지긴하지만 이제품을 사용합니다 살짝 점성있는 물앰플같은 제형이고 사용하고나서 트러블이나 뒤집어짐없었고 촉촉했던 무난한 제품이에요 스포이트라 남은 마지막은 스포이드 사용못하고 뒤집어서 사용했어요 
877,워터풀 히알루론산 세럼,dahee0202,34세,복합성,여,5,스킨 바른뒤 수분 채우기 좋아요  스킨보다는 약간 점성 있는 제형이고  다음 에센스나 앰플 바르기 좋은 피부 상태로 만들어줍니다
878,워터풀 히알루론산 세럼,화장품더,40세,민감성,여,5,너무 촉촉하고 좋아요 성분도 순해서 민감성이신분들이 데일리로 사용하기 좋은 것 같고 겨울에 피부가 찢어질듯이 건조하신분들한테 추천하는 제품이에요 피부가 속까지 촉촉해지는게 건성분들한테 강추하는 제품이에요
879,워터풀 히알루론산 세럼,0moon2,31세,민감성,여,5,칭찬하기에 너무 말이 많아질것같지만 수분계에 다크호스로 떠오르는 제품인거같아요! 진짜 너무 좋아요! 수분을 피부에 꽉꽉 채워주는 느낌이라 굳입니다! 😉
880,워터풀 히알루론산 세럼,말소,28세,민감성,여,3,친구가 너무좋다길래 사봤은데 흠..  좀 걷도는느씸이랄까? 촉촉함..어느정도 있는데 흡수가 잘되는건가 싶었음  너무 꾸덕하지않아서 여름에쓰기좋을꺼같아요  순해서 트러블은 안났고 기름진 느낌은 거의없었음 음..나쁘지않다 ~이정도  
881,워터풀 히알루론산 세럼,노나디,27세,복합성,여,3,여름에 사서 발랐는데 살짝 점성있는 세럼으로 기대만큼 촉촉하지는 않았어요 세럼보다는 주미소 크림이 좀 더 촉촉하고 좋아요 무난무난한 세럼인거 같아요
882,워터풀 히알루론산 세럼,nxxhee,26세,복합성,여,3,겨울에 사서 그런지 .. 그냥 물바른 느낌이에요 촉촉하다는 느낌이 없어요🥲 날 따뜻해지면 다시 써봐야겠어요..
883,워터풀 히알루론산 세럼,mingming_,23세,지성,여,3,무난한 수분세럼이에요 스포이드식이라서 좀 거의 다 써갈때쯤에눈 좀 덜어내서 쓰기가 불편하다는 단점은 있습니다ㅠㅠ 그렇지만 위생적으로 사용은 가능해요 ㅎㅎ 무난한 수분감이라 잘 사용하긴 했었아요
884,워터풀 히알루론산 세럼,호주산한우,27세,복합성,여,3,몇겹을 발라도 답답하지 않을정도로 정말 묽어요 순간 수분감은 정말 잘채워주는데 그게 오래가진 않아서 따로 크림이나 오일을 꼭 써줘야할것같아요 
885,워터풀 히알루론산 세럼,헤이쮸,32세,건성,여,3,"건성 피부가 사용하기에는 여러모로 부족한 느낌이에요. 건조함을 달래주지는 않는데 마무리감이 좀 끈적인달까? 수부지 피부인 동생이 사용하면 그냥저냥 괜찮다고 하길래 동생줬어요,,,"
886,워터풀 히알루론산 세럼,에디엄마,54세,민감성,여,3,1. 그냥 퍼스트 에센스 개념으로 스킨처럼 쓰면 좋은 수분앰플같은 제품입니다 토리든이나 에스네이처 수분에센스보다 좀더 묽은 제형입니다 여드름피부나 수부지피부를 가지신 분들중에서 유분감 있는 제품을 싫어하시는 분들이라면 좋아하실 그런 제형이네요  2. 안 바르는 것보다는 바르는편이 도움이 되는 제품이겠지만 이 뒤에 무엇을 바르냐가 중요한 제품이겠죠 이 뒤에 이렇게 공급한 수분이 날라가지 않도록 적절한 유분이 들어간 로션이나 크림제형으로 가두지 않으면 말짱도루묵일테니까요 개인적으로는 유분감이 싫으시다면 이걸바르시고 다음에  에스트라 아토베리어 365 하이드로 에센스를  바르시는 것도추천해요   3. 니드에 맞게 쓴다면 100점 짜리 니드에 맞지 않게 쓴디면 0점 짜리도 가능한 제품일 것 같은데.. 저같은 경우엔 100미리 1+1 기획세트를 사서 클렌징후 확인사살용 닦토용으로 쓰고 있습니다 토너보다는 덜 자극적이여서요 아주 만족합니다^^ 
887,워터풀 히알루론산 세럼,clip,29세,민감성,여,3,물처럼 흐르는제형이라 보습감이 부족하고 개인적으로 아쉬웠어요 지성이 사용하기는 좋을듯
888,워터풀 히알루론산 세럼,올리블리상무,34세,복합성,여,3,처음들어보는 브랜드여서 생소했는데 히알루론산 세럼 괜찮았어요 다른 세럼들도 많긴하지만  수분보충용으로 잘썼어요
889,워터풀 히알루론산 세럼,기연하늘,35세,건성,여,3,수분감은 좋아요~ 근데 속건조는 좀 있는거 같아요.. 세럼보단 토너로 생각하고 쓰시는게 편할듯요~
890,워터풀 히알루론산 세럼,은비온니,42세,건성,여,3,마니 촉촉한거는 모르겠어요….발르고 좀 지나면 땡김이 잇는건 저만 그런건가요
891,워터풀 히알루론산 세럼,가비GABI,31세,복합성,여,3,콧물 제형의 묽은 토너의 느낌 촉촉은 하나 지속력이 오해가진 않음
892,워터풀 히알루론산 세럼,Chloe,45세,건성,여,3,콧물 토너 같은 수분 에센스.  수분감은 좋은데 영양감이 너무 부족한 게 아쉽다.  수부지에게 딱 좋을 에센스고 나 같은 건성피부는 여름 외엔 영양크림과  같이 발라야 할것같다.  성분 좋고 산뜻하고 빨리 흡수되는 건 장점. 
893,워터풀 히알루론산 세럼,허니콘보,26세,지성,여,3,딱 수분감 채우기에 좋은 에센스 같애요! 끈적임 없이 마무리 되요!!그래서 그런지 유분감이 없고 가벼운 느낌이라서 다른 제품들이랑 같이 발라야 할 것 같아요!
894,워터풀 히알루론산 세럼,쭌쭌짱,51세,복합성,여,3,히알루론산 성분이 들어가 있었어 계속 바르고 있는중입니다. 끈적임도 없고 바르면 바로 쏙 피부로 스며들어요.
895,워터풀 히알루론산 세럼,메로낭짱,31세,민감성,여,3,속건조에 좋아요 속당김도 많이 줄엇구요 수분감이 먾아서 그런것같아요  피부결도 개선된것같구요 유수분밸런스도 맞춰준 것같아요촉촉한게 좋으네요
896,워터풀 히알루론산 세럼,웅찌니,33세,건성,여,3,모르겠다…. 난 정말 모르겠다… 음.. 스킨보다 더 건조한게 왜일까.. 다 쓸 때 까지는 발라보려고 스킨 다음에 바르긴 하지만 다른 세럼이나 에센스 없이 바르기엔  건성인 나에게 너무 약하다…
897,워터풀 히알루론산 세럼,이제사야할때,30세,복합성,여,3,"약간의 점도있는 느낌의 제형 속수분 채워주는게 느껴집니다, 가격도 좋아요! 양도많음! 흡수력도 쏘쏘하고  무엇보다 피부에 부담없이 순하고  여름엔 이거 하나만 발라도 좋을거같아요  저는 세럼도 좋지만 수분크림이 더 좋았어요💜 "
898,워터풀 히알루론산 세럼,서따미,35세,복합성,여,3,"평가단 당첨으로 접해본상품이에요! 세럼이여서 약간 젤리같은 제형일줄 알았어요 그러나 물스킨 같은 엄청 묽은 타입이더군요...줄줄흘러요.. 기존제 기초제품사용후 사용했더니..(스킨,에센스,로션 사용후) 트러블이 났어요..그래서 스킨사용후 단독사용하니..좀..괜찮더라구요ㅜㅜ 왜일까요ㅠㅠ 상품은 건조하지않구 막사용하기 좋았습니다"
899,워터풀 히알루론산 세럼,봉구봉구,36세,민감성,여,3,"처음 사용했을땐 따갑고 화끈거려 쓰지말까하다 바를게없어 며칠 더 참고 발라봄 가끔 좁쌀같은게 하나둘 올라오긴했으나 큰 트러블은 없었음, 과하게 바르면 좀 올라오는듯 손으로 처발처발하면 끈적이 있어 그냥 주르륵 흐르게 두고 손등으로 살짝 툭툭 해주면 그나마 덜 찐득 유분감은 거의 없는편인데 수분감도 막 넘치진 않아 조금 지나면 건조해짐 가을 겨울에는 이거 하나로는 부족할듯 스포이드는 불편하기도하고 계속 내용물이 노출되어 별로인거같음, 물론 내 생각임 아무튼 총 평은 무난, 구매의사는 초대박딜뜨지않는이상 글쎄용"
